Fecha,Ano,Mes,Dia,Oficina,Sitio_Desembarque,Zo_Captura,Sp_gen,Sp_nom,Pesqueria,Sp,Peso,Precio,Valor,Zona
2010-09-27,2010,9,27,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,4000.0,5.0,20000.0,zn2
2010-09-28,2010,9,28,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1500.0,4.0,6000.0,zn2
2010-09-28,2010,9,28,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,1200.0,5.0,6000.0,zn2
2010-09-28,2010,9,28,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,489.0,5.0,2445.0,zn2
2010-09-30,2010,9,30,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,4450.0,5.0,22250.0,zn2
2010-10-01,2010,10,1,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,600.0,10.0,6000.0,zn2
2010-10-02,2010,10,2,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,1000.0,7.0,7000.0,zn2
2010-10-07,2010,10,7,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,5.0,25000.0,zn2
2010-10-08,2010,10,8,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,237.0,5.0,1185.0,zn2
2010-10-13,2010,10,13,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,5.0,25000.0,zn2
2010-10-14,2010,10,14,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,4000.0,5.0,20000.0,zn2
2010-10-18,2010,10,18,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1600.0,4.0,6400.0,zn2
2010-10-18,2010,10,18,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,1400.0,4.0,5600.0,zn2
2010-10-18,2010,10,18,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,800.0,5.0,4000.0,zn2
2010-10-21,2010,10,21,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,5.0,25000.0,zn2
2010-10-22,2010,10,22,CD. CONSTITUCION,ENSENADA BLANCA,ISLA SANTA CATALINA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,200.0,7.0,1400.0,zn2
2010-10-22,2010,10,22,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,50.0,6.0,300.0,zn2
2010-10-25,2010,10,25,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,562.0,5.0,2810.0,zn2
2010-10-25,2010,10,25,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,16.0,8.0,128.0,zn2
2010-10-26,2010,10,26,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,5.0,25000.0,zn2
2010-10-28,2010,10,28,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,5.0,25000.0,zn2
2010-10-29,2010,10,29,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,300.0,6.0,1800.0,zn2
2010-10-29,2010,10,29,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,500.0,4.0,2000.0,zn2
2010-10-30,2010,10,30,CD. CONSTITUCION,PUERTO AGUA VERDE,PUERTO DE AGUA VERDE,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,58.0,12.0,696.0,zn2
2010-11-05,2010,11,5,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,3000.0,4.0,12000.0,zn2
2010-11-09,2010,11,9,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,2800.0,5.0,14000.0,zn2
2010-11-09,2010,11,9,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,3000.0,5.0,15000.0,zn2
2010-11-10,2010,11,10,CD. CONSTITUCION,PAILABOTE,BOCA SANTO DOMINGO,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1200.0,6.0,7200.0,zn2
2010-11-10,2010,11,10,CD. CONSTITUCION,PAILABOTE,BOCA SANTO DOMINGO,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,1200.0,8.0,9600.0,zn2
2010-11-11,2010,11,11,CD. CONSTITUCION,PAILABOTE,ESTERO PAILABOTE,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,40.0,8.0,320.0,zn2
2010-11-12,2010,11,12,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,4000.0,5.0,20000.0,zn2
2010-11-13,2010,11,13,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,150.0,5.0,750.0,zn2
2010-11-16,2010,11,16,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,4000.0,5.0,20000.0,zn2
2010-11-17,2010,11,17,CD. CONSTITUCION,PAILABOTE,BOCA SANTO DOMINGO,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,1600.0,8.0,12800.0,zn2
2010-11-17,2010,11,17,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,46.0,5.0,230.0,zn2
2010-11-17,2010,11,17,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,446.0,5.0,2230.0,zn2
2010-11-18,2010,11,18,CD. CONSTITUCION,PAILABOTE,BOCA SANTO DOMINGO,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,1000.0,8.0,8000.0,zn2
2010-11-18,2010,11,18,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,5.0,25000.0,zn2
2010-11-20,2010,11,20,CD. CONSTITUCION,PUERTO AGUA VERDE,PUERTO DE AGUA VERDE,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,172.0,10.0,1720.0,zn2
2010-11-20,2010,11,20,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,336.0,5.0,1680.0,zn2
2010-11-22,2010,11,22,CD. CONSTITUCION,PUERTO ADOLFO LOPEZ MATEOS,LITORAL LOPEZ MATEOS,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,200.0,8.0,1600.0,zn2
2010-11-23,2010,11,23,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,PEZ GUITARRA,TIBURONES Y RAYA,Rhinobatos sp,260.0,12.0,3120.0,zn2
2010-11-25,2010,11,25,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,3000.0,5.0,15000.0,zn2
2010-11-26,2010,11,26,CD. CONSTITUCION,ESTERO LAS VACAS,BOCA SANTO DOMINGO,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,1300.0,8.0,10400.0,zn2
2010-11-26,2010,11,26,CD. CONSTITUCION,PAILABOTE,BOCA SANTO DOMINGO,RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,1250.0,8.0,10000.0,zn2
2010-11-26,2010,11,26,CD. CONSTITUCION,PAILABOTE,BOCA SANTO DOMINGO,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,1250.0,8.0,10000.0,zn2
2010-11-27,2010,11,27,CD. CONSTITUCION,PUERTO AGUA VERDE,PUERTO DE AGUA VERDE,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,112.0,12.0,1344.0,zn2
2010-11-27,2010,11,27,CD. CONSTITUCION,PUERTO CAN CUN (O PTO. ROSS),BAHIA LAS ALMEJAS,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,5000.0,5.0,25000.0,zn2
2010-11-27,2010,11,27,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),BAHIA MAGDALENA (B.C.S.),RAYA Y SIMILARES,GAVILAN,TIBURONES Y RAYA,Aetobatus narinari,3000.0,5.0,15000.0,zn2
2010-11-27,2010,11,27,SAN CARLOS,PUERTO SAN CARLOS (B.C.S.),ISLA MAGDALENA,RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,1600.0,6.0,9600.0,zn2
2010-11-30,2010,11,30,CD. CONSTITUCION,EL CHICHARRON,LAS BARRANCAS (B.C.S.),RAYA Y SIMILARES,MANTA,TIBURONES Y RAYA,Mobula sp,600.0,5.0,3000.0,zn2
